source,variant,run,env,state_x,condition,sample_y,num_games,successes,pass_rate,complete_sample
origlogs,mechanism,origlogs_mechanism,sokoban,33,updated,3,20,7,0.35,True
origlogs,mechanism,origlogs_mechanism,sokoban,33,updated,4,15,8,0.5333333333333333,False
origlogs,mechanism,origlogs_mechanism,sokoban,34,original,1,20,6,0.3,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,original,2,20,4,0.2,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,original,3,20,8,0.4,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,original,4,16,4,0.25,False
origlogs,mechanism,origlogs_mechanism,sokoban,34,updated,1,20,7,0.35,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,updated,2,20,8,0.4,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,updated,3,20,7,0.35,True
origlogs,mechanism,origlogs_mechanism,sokoban,34,updated,4,15,8,0.5333333333333333,False
origlogs,mechanism,origlogs_mechanism,sokoban,35,original,1,20,7,0.35,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,original,2,20,10,0.5,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,original,3,20,7,0.35,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,original,4,17,8,0.47058823529411764,False
origlogs,mechanism,origlogs_mechanism,sokoban,35,updated,1,20,9,0.45,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,updated,2,20,6,0.3,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,updated,3,20,8,0.4,True
origlogs,mechanism,origlogs_mechanism,sokoban,35,updated,4,17,7,0.4117647058823529,False
origlogs,mechanism,origlogs_mechanism,sokoban,36,original,1,20,6,0.3,True
origlogs,mechanism,origlogs_mechanism,sokoban,36,original,2,20,8,0.4,True
origlogs,mechanism,origlogs_mechanism,sokoban,36,original,3,4,1,0.25,False
origlogs,mechanism,origlogs_mechanism,sokoban,36,updated,1,20,8,0.4,True
origlogs,mechanism,origlogs_mechanism,sokoban,36,updated,2,20,10,0.5,True
origlogs,mechanism,origlogs_mechanism,sokoban,36,updated,3,3,3,1.0,False
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,1,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,2,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,3,20,0,0.0,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,4,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,5,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,6,20,0,0.0,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,7,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,original,8,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,1,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,2,20,0,0.0,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,3,20,1,0.05,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,4,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,5,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,6,20,2,0.1,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,7,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,1,updated,8,20,0,0.0,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,1,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,2,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,4,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,7,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,original,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,4,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,6,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,2,updated,8,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,1,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,4,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,5,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,original,8,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,1,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,4,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,3,updated,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,1,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,4,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,7,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,original,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,2,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,3,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,4,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,6,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,4,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,5,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,5,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,2,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,6,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,original,8,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,3,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,6,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,7,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,7,updated,8,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,1,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,6,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,original,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,8,updated,8,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,original,8,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,9,updated,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,3,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,7,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,original,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,5,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,10,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,2,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,6,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,7,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,original,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,1,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,5,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,6,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,11,updated,8,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,3,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,4,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,6,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,7,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,original,8,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,4,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,6,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,7,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,12,updated,8,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,1,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,3,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,4,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,5,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,original,8,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,2,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,3,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,4,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,13,updated,8,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,1,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,2,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,3,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,4,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,5,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,6,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,7,20,11,0.55,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,original,8,20,10,0.5,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,1,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,2,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,3,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,5,20,8,0.4,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,6,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,7,20,9,0.45,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,14,updated,8,20,7,0.35,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,1,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,2,20,3,0.15,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,3,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,4,20,5,0.25,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,5,20,4,0.2,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,6,20,6,0.3,True
origlogs,thinkahead,origlogs_thinkahead,frozen_lake,15,original,7,20,5,0.25,True
